worldwide_gross,production_budget,title_year,aspect_ratio,duration,cast_total_facebook_likes,imdb_score,movie_title
33943049.0,20000000.0,2012,2.35,95.0,1414.0,6.1,Lockout 
36720752.0,20000000.0,2008,1.85,88.0,2857.0,1.9,Disaster Movie 
30163785.0,20000000.0,2011,1.85,117.0,15713.0,6.0,What's Your Number? 
13801755.0,20000000.0,1997,1.85,94.0,15183.0,6.6,The Man Who Knew Too Little 
35472739.0,20000000.0,2009,1.85,96.0,30541.0,6.2,Crank: High Voltage 
32632668.0,20000000.0,2015,2.35,101.0,16926.0,6.6,Burnt 
14566246.0,20000000.0,2004,1.85,99.0,1189.0,4.8,Envy 
13725032.0,20000000.0,2006,2.35,123.0,908.0,6.3,One Night with the King 
13383747.0,20000000.0,1994,1.85,98.0,4302.0,7.5,Bullets Over Broadway 
29843245.0,20000000.0,2008,1.85,102.0,500.0,6.7,Ghost Town 
26348203.0,20000000.0,2002,2.35,101.0,3431.0,7.1,The Quiet American 
23390380.0,20000000.0,2016,2.35,115.0,27214.0,6.3,Triple 9 
15466961.0,20000000.0,2005,1.85,102.0,13156.0,6.6,The Weather Man 
12398628.0,20000000.0,2002,2.35,94.0,2880.0,6.1,Undisputed 
17306648.0,20000000.0,2009,2.35,108.0,2799.0,5.6,12 Rounds 
28270399.0,20000000.0,2010,2.35,116.0,20258.0,7.2,Let Me In 
11744960.0,20000000.0,1994,1.85,93.0,1151.0,4.3,3 Ninjas Kick Back 
30894247.0,20000000.0,2008,2.35,102.0,1778.0,6.4,Be Kind Rewind 
27836366.0,20000000.0,2005,1.85,103.0,5637.0,7.1,Mrs Henderson Presents 
10686841.0,20000000.0,1997,1.85,96.0,11867.0,7.4,Deconstructing Harry 
10570375.0,20000000.0,1999,1.37,98.0,4843.0,6.1,Three to Tango 
10555348.0,20000000.0,1989,2.35,106.0,24887.0,6.0,We're No Angels 
34600000.0,20000000.0,1996,1.85,101.0,1614.0,6.8,Everyone Says I Love You 
16907831.0,20000000.0,2007,2.35,111.0,3309.0,6.8,Death Sentence 
9208876.0,20000000.0,2009,2.35,99.0,23409.0,7.2,Everybody's Fine 
9355369.0,20000000.0,2004,2.35,88.0,1343.0,1.9,Superbabies: Baby Geniuses 2 
16723377.0,20000000.0,2013,1.85,110.0,3177.0,5.0,Battle of the Year 
10393696.0,20000000.0,2005,1.85,83.0,1019.0,5.5,The Man 
8135024.0,20000000.0,2007,1.85,91.0,2700.0,4.5,Code Name: The Cleaner 
8692898.0,20000000.0,2014,1.85,148.0,707.0,6.7,Inherent Vice 
8047525.0,20000000.0,2004,1.85,108.0,2730.0,6.3,Connie and Carla 
18273009.0,20000000.0,2013,1.85,107.0,2848.0,5.6,Machete Kills 
8000000.0,20000000.0,1969,2.35,154.0,2172.0,7.0,Sweet Charity 
28058652.0,20000000.0,2006,1.85,77.0,2185.0,2.8,Doogal 
7022183.0,20000000.0,2008,2.35,83.0,2907.0,4.3,An American Carol 
6882696.0,20000000.0,2003,2.35,100.0,1267.0,6.2,Willard 
6947084.0,20000000.0,2008,2.35,87.0,4218.0,5.3,Strange Wilderness 
7965983.0,20000000.0,2015,2.35,106.0,5705.0,7.4,Little Boy 
6201757.0,20000000.0,1999,1.66,154.0,1690.0,7.4,Topsy-Turvy 
8300821.0,20000000.0,2012,1.85,116.0,21200.0,7.2,Chasing Mavericks 
6071433.0,20000000.0,2014,2.35,125.0,3979.0,7.0,A Most Violent Year 
14807531.0,20000000.0,2011,1.85,99.0,23755.0,6.5,A Dangerous Method 
7405084.0,20000000.0,2006,1.85,100.0,39507.0,7.1,A Scanner Darkly 
12967829.0,20000000.0,2009,2.35,111.0,1573.0,6.4,Bandslam 
8178569.0,20000000.0,2005,2.35,94.0,838.0,2.3,Alone in the Dark 
14603001.0,20000000.0,2004,1.85,100.0,2295.0,6.1,Birth 
4453327.0,20000000.0,2008,2.35,114.0,3493.0,6.5,Passchendaele 
4504111.0,20000000.0,2008,2.35,119.0,64.0,7.0,Flash of Genius 
12397613.0,20000000.0,2007,2.35,135.0,36398.0,7.0,I'm Not There. 
25361206.0,20000000.0,2012,2.35,93.0,30134.0,4.9,The Cold Light of Day 
5531756.0,20000000.0,2008,2.35,114.0,3014.0,6.9,The Brothers Bloom 
4383538.0,20000000.0,2008,2.35,124.0,24732.0,7.5,"Synecdoche, New York "
8361736.0,20000000.0,2003,2.35,114.0,1776.0,6.9,Bon voyage 
2000000.0,20000000.0,1980,2.35,124.0,1462.0,4.5,Can't Stop the Music 
5313608.0,20000000.0,2005,2.35,104.0,2129.0,7.4,The Proposition 
1646664.0,20000000.0,2003,1.85,80.0,2467.0,2.8,Marci X 
5345869.0,20000000.0,2002,2.35,107.0,25088.0,7.5,Equilibrium 
6093725.0,20000000.0,2010,2.35,107.0,1577.0,5.1,Dylan Dog: Dead of Night 
1065907.0,20000000.0,2012,2.126682901820047,88.0,1978.0,6.7,The Oogieloves in the Big Balloon Adventure 
8221700.0,20000000.0,2008,2.35,125.0,1003.0,7.1,The Children of Huang Shi 
2282710.0,20000000.0,2000,2.35,115.0,11433.0,6.4,The Yards 
873617.0,20000000.0,2010,1.85,101.0,39515.0,6.3,All Good Things 
3407430.0,20000000.0,2015,2.35,122.0,22319.0,5.3,By the Sea 
10468867.0,20000000.0,2004,1.85,103.0,991.0,6.9,Steamboy 
375474.0,20000000.0,2005,2.35,101.0,20354.0,6.2,The Game of Their Lives 
305070.0,20000000.0,1994,2.35,107.0,1592.0,6.4,Rapa Nui 
277943.0,20000000.0,2010,2.35,110.0,3785.0,5.4,The Tempest 
47300771.0,20000000.0,2008,2.35,86.0,82.0,6.5,CJ7 
26146072.0,20000000.0,1998,2.35,118.0,182.0,6.0,Les couloirs du temps: Les visiteurs II 
5694213.0,20000000.0,2002,1.85,100.0,15612.0,5.5,People I Know 
14883495.0,20000000.0,2015,2.35,106.0,10982.0,5.7,Regression 
23346219.0,20000000.0,2012,1.78,83.0,15680.0,5.8,Zambezia 
22139590.0,20000000.0,2008,2.35,102.0,1113.0,6.2,Three Kingdoms: Resurrection of the Dragon 
5918742.0,20000000.0,2007,1.85,7.0,726.0,5.2,The Touch 
774905.0,20000000.0,2015,2.35,96.0,17957.0,5.6,Survivor 
16498827.0,19700000.0,2008,1.85,184.0,1601.0,7.4,The Baader Meinhof Complex 
15118795.0,19400000.0,2006,2.35,125.0,2608.0,7.5,The Painted Veil 
5617460.0,19200000.0,2013,2.35,105.0,16355.0,6.4,The Frozen Ground 
2406666.0,19100000.0,2011,2.35,109.0,35561.0,7.1,The Devil's Double 
385524862.0,19000000.0,1985,1.18,116.0,3230.0,8.5,Back to the Future 
424200000.0,19000000.0,1990,2.35,236.0,2398.0,8.0,Dances with Wolves 
215448997.0,19000000.0,2011,1.85,97.0,5547.0,5.7,Bad Teacher 
58571513.0,19000000.0,1989,1.85,113.0,15914.0,6.8,Sea of Love 
101564935.0,19000000.0,2003,1.85,95.0,2020.0,5.4,Just Married 
51733921.0,19000000.0,2009,1.85,113.0,1465.0,4.1,I Can Do Bad All by Myself 
70164105.0,19000000.0,2004,1.85,95.0,3092.0,5.9,A Cinderella Story 
44414369.0,19000000.0,1980,1.37,146.0,2560.0,8.4,The Shining 
68467960.0,19000000.0,2001,1.33,91.0,3023.0,5.5,Thir13en Ghosts 
65090541.0,19000000.0,1999,1.37,93.0,2872.0,5.6,House on Haunted Hill 
56445534.0,19000000.0,2010,2.35,101.0,2609.0,6.5,The Crazies 
32618920.0,19000000.0,2010,2.35,100.0,4094.0,6.4,Leap Year 
76086711.0,19000000.0,2013,2.35,131.0,1985.0,7.6,The Book Thief 
34352162.0,19000000.0,2002,1.33,43.0,1462.0,6.6,"Gone, Baby, Gone             "
15911332.0,19000000.0,2000,1.85,85.0,2429.0,3.6,Thomas and the Magic Railroad 
8123860.0,19000000.0,2013,2.35,118.0,635.0,6.2,Firestorm 
7576604.0,19000000.0,2011,2.35,97.0,5519.0,6.3,Take Me Home Tonight 
5714913.0,19000000.0,2012,2.35,121.0,3260.0,6.4,Won't Back Down 
4750000.0,19000000.0,1964,2.2,172.0,1131.0,6.7,The Fall of the Roman Empire 
2119994.0,19000000.0,1993,1.85,92.0,2.0,5.7,The Nutcracker 
1353824.0,19000000.0,1996,1.85,116.0,14579.0,6.3,Kansas City 
47751015.0,18975000.0,2005,2.35,97.0,1876.0,6.2,Land of the Dead 
109175673.0,18500000.0,2005,2.35,90.0,120797.0,6.0,The Amityville Horror 
22498520.0,18500000.0,2002,1.85,81.0,25489.0,7.7,Adaptation. 
32679264.0,18500000.0,2009,1.85,100.0,7252.0,6.4,The Invention of Lying 
13711903.0,18500000.0,1998,2.35,118.0,43105.0,7.7,Fear and Loathing in Las Vegas 
270594534.0,18000000.0,2014,2.35,97.0,2771.0,6.4,Neighbors 
351620129.0,18000000.0,1994,1.85,114.0,2085.0,6.9,The Mask 
151668774.0,18000000.0,1988,1.85,130.0,28018.0,7.3,Big 
141809235.0,18000000.0,2001,2.35,96.0,4380.0,6.2,Legally Blonde 
130953026.0,18000000.0,2004,1.85,97.0,5032.0,7.0,Mean Girls 
87000000.0,18000000.0,1984,2.35,105.0,14762.0,6.6,Star Trek III: The Search for Spock 
144529078.0,18000000.0,2005,2.35,122.0,2759.0,6.7,The Exorcism of Emily Rose 
92935067.0,18000000.0,1999,1.85,88.0,2604.0,5.7,Deuce Bigalow: Male Gigolo 
65842412.0,18000000.0,2004,1.85,106.0,3956.0,5.7,Barbershop 2: Back in Business 
92357499.0,18000000.0,2005,1.85,103.0,1615.0,6.3,The Family Stone 
77147031.0,18000000.0,2003,1.85,98.0,3151.0,7.1,Bad Santa 
91651017.0,18000000.0,2016,2.35,94.0,2259.0,6.1,My Big Fat Greek Wedding 2 
67683989.0,18000000.0,1997,2.35,68.0,10557.0,7.0,Austin Powers: International Man of Mystery 
73695194.0,18000000.0,2011,2.35,99.0,3567.0,6.6,Diary of a Wimpy Kid: Rodrick Rules 
51973029.0,18000000.0,1984,2.35,180.0,3076.0,8.3,Amadeus 
57193655.0,18000000.0,2008,2.35,89.0,4867.0,3.9,Prom Night 
47158652.0,18000000.0,2011,2.35,106.0,5024.0,7.1,Soul Surfer 
57490024.0,18000000.0,2003,1.85,113.0,1310.0,6.7,Under the Tuscan Sun 
103215094.0,18000000.0,2014,1.85,119.0,21668.0,7.8,Birdman or (The Unexpected Virtue of Ignorance) 
41382841.0,18000000.0,1986,1.85,103.0,14672.0,6.3,Peggy Sue Got Married 
41300105.0,18000000.0,2001,2.35,131.0,3261.0,7.3,Gosford Park 
102912961.0,18000000.0,2013,2.35,98.0,1353.0,7.3,Blue Jasmine 
77635035.0,18000000.0,2006,2.35,111.0,313.0,7.6,United 93 
62646763.0,18000000.0,2003,1.85,94.0,4868.0,5.3,Honey 
26936265.0,18000000.0,1996,1.85,81.0,2653.0,5.3,Spy Hard 
26400000.0,18000000.0,1984,2.35,103.0,2481.0,5.8,Conan the Destroyer 
42167286.0,18000000.0,2015,2.35,107.0,10691.0,5.7,Love the Coopers 
24911670.0,18000000.0,1970,2.35,122.0,2032.0,7.2,Catch-22 
27148898.0,18000000.0,2009,2.35,86.0,727.0,5.8,Observe and Report 
23380203.0,18000000.0,1980,1.85,121.0,23008.0,8.3,Raging Bull 
36133014.0,18000000.0,2009,1.85,109.0,4947.0,5.6,Love Happens 
80227619.0,18000000.0,2009,2.35,123.0,5734.0,5.0,Fame 
19739000.0,18000000.0,1985,1.85,109.0,605.0,6.8,Young Sherlock Holmes 
60217171.0,18000000.0,2010,1.85,94.0,11984.0,7.6,127 Hours 
29934477.0,18000000.0,2000,1.85,94.0,23283.0,6.7,Small Time Crooks 
21361109.0,18000000.0,2000,2.35,115.0,1201.0,6.7,Center Stage 
16959614.0,18000000.0,2004,1.85,91.0,18711.0,5.2,Catch That Kid 
23889158.0,18000000.0,2001,2.35,125.0,21622.0,7.5,Life as a House 
19685588.0,18000000.0,2009,1.85,90.0,16004.0,6.5,Youth in Revolt 
17360801.0,18000000.0,2014,2.35,94.0,1673.0,5.7,And So It Goes 
16382538.0,18000000.0,2009,1.85,102.0,4072.0,5.3,"I Love You, Beth Cooper "
13747234.0,18000000.0,1981,2.35,107.0,1067.0,7.4,Blow Out 
27491653.0,18000000.0,2001,2.35,109.0,14995.0,6.1,The Tailor of Panama 
13400000.0,18000000.0,1981,2.35,98.0,927.0,5.0,The Legend of the Lone Ranger 
14189810.0,18000000.0,2013,2.35,111.0,39307.0,6.9,Labor Day 
11813989.0,18000000.0,2013,2.35,90.0,676.0,4.4,Getaway 
16011975.0,18000000.0,1997,1.85,112.0,1466.0,7.5,The Ice Storm 
14488705.0,18000000.0,2004,1.85,104.0,847.0,7.1,Being Julia 
7190505.0,18000000.0,1989,1.37,105.0,2368.0,5.5,Troop Beverly Hills 
6734844.0,18000000.0,2000,1.85,114.0,856.0,7.9,Nine Queens 
15696146.0,18000000.0,2009,2.35,112.0,1341.0,7.0,The Last Station 
6000000.0,18000000.0,1981,2.35,108.0,1263.0,6.7,Dragonslayer 
5828466.0,18000000.0,1994,1.85,127.0,56585.0,7.9,Ed Wood 
27794339.0,18000000.0,2008,2.35,114.0,46944.0,7.3,RocknRolla 
5675599.0,18000000.0,1982,1.85,99.0,1356.0,3.5,Megaforce 
17026609.0,18000000.0,2009,1.85,117.0,1598.0,7.4,Mao's Last Dancer 
23910210.0,18000000.0,2013,2.35,116.0,39463.0,7.1,The Railway Man 
6841142.0,18000000.0,2016,2.35,112.0,5671.0,6.7,Midnight Special 
9082906.0,18000000.0,2013,2.35,93.0,1083.0,7.2,Metallica Through the Never 
13203044.0,18000000.0,2003,2.35,108.0,14843.0,6.4,Anything Else 
2483790.0,18000000.0,2002,2.126682901820047,60.0,1906.0,6.7,Unforgettable             
676698.0,18000000.0,2002,1.85,103.0,4094.0,7.2,The Salton Sea 
315000.0,18000000.0,2008,2.35,98.0,2215.0,5.1,The Informers 
627422.0,18000000.0,2009,2.35,114.0,198.0,5.5,I Come with the Rain 
6784.0,18000000.0,2016,2.126682901820047,92.0,3212.0,5.2,I Am Wrath 
6905861.0,17900000.0,1985,2.35,89.0,1243.0,5.0,Red Sonja 
14518884.0,17700000.0,2012,2.35,114.0,25804.0,6.2,Red Lights 
169955142.0,17500000.0,2007,1.85,119.0,17584.0,7.6,Superbad 
90508336.0,17500000.0,2009,1.85,103.0,3699.0,4.1,Madea Goes to Jail 
148586910.0,17500000.0,2008,1.85,98.0,816.0,6.2,Step Up 2: The Streets 
109843390.0,17500000.0,2005,1.85,80.0,14385.0,6.5,Hoodwinked! 
99135571.0,17500000.0,2007,2.35,94.0,2124.0,6.3,Hitman 
36521223.0,17500000.0,2004,2.35,121.0,4142.0,8.1,Hotel Rwanda 
20159316.0,17500000.0,2006,2.35,110.0,35345.0,6.3,Beerfest 
7285135.0,17500000.0,2013,2.35,93.0,1373.0,4.4,Black Nativity 
325491.0,17500000.0,2002,1.85,116.0,245.0,6.0,City of Ghosts 
207765056.0,17000000.0,2001,1.85,101.0,956.0,7.6,The Others 
183316455.0,17000000.0,1986,1.85,154.0,4228.0,8.4,Aliens 
136890774.0,17000000.0,2014,1.85,104.0,3627.0,6.5,Let's Be Cops 
125250091.0,17000000.0,1997,2.35,99.0,50284.0,5.6,I Know What You Did Last Summer 
72045477.0,17000000.0,1964,2.2,170.0,1164.0,7.9,My Fair Lady 
109793192.0,17000000.0,2004,1.85,126.0,2170.0,7.5,Sideways 
72835710.0,17000000.0,2013,2.35,123.0,5306.0,6.7,The Best Man Holiday 
116044347.0,17000000.0,2012,1.85,112.0,12676.0,7.2,Pitch Perfect 
97778356.0,17000000.0,2013,2.35,96.0,673.0,6.5,Evil Dead 
45707924.0,17000000.0,2015,2.35,129.0,952.0,7.4,"McFarland, USA "
70355813.0,17000000.0,2006,2.35,108.0,4500.0,6.4,The Hills Have Eyes 
95092667.0,17000000.0,2002,1.85,96.0,3294.0,5.6,40 Days and 40 Nights 
57263440.0,17000000.0,2006,2.35,109.0,19410.0,6.7,Smokin' Aces 
30331165.0,17000000.0,1998,1.85,82.0,9271.0,6.2,A Night at the Roxbury 
38028230.0,17000000.0,2011,2.35,86.0,17396.0,5.6,Beastly 
24719879.0,17000000.0,2010,2.35,99.0,4797.0,4.9,Lottery Ticket 
23734486.0,17000000.0,2003,2.35,98.0,2713.0,5.6,Dickie Roberts: Former Child Star 
21170563.0,17000000.0,2006,2.35,105.0,1538.0,6.0,ATL 
19693891.0,17000000.0,2001,1.85,108.0,3344.0,4.9,Summer Catch 
16316273.0,17000000.0,1998,1.85,121.0,2365.0,7.5,A Simple Plan 
15680099.0,17000000.0,2006,1.33,89.0,2135.0,3.1,Larry the Cable Guy: Health Inspector 
11634458.0,17000000.0,1999,1.85,73.0,2020.0,5.8,The Adventures of Elmo in Grouchland 
11227824.0,17000000.0,1987,2.35,134.0,3007.0,3.6,Superman IV: The Quest for Peace 
10000000.0,17000000.0,1963,2.2,154.0,1567.0,6.8,55 Days at Peking 
20465206.0,17000000.0,2009,1.85,98.0,2016.0,5.9,My Life in Ruins 
16510971.0,17000000.0,2006,1.85,107.0,5992.0,5.5,American Dreamz 
8607815.0,17000000.0,2007,1.85,94.0,760.0,3.3,How She Move 
9729088.0,17000000.0,2006,2.35,122.0,27381.0,7.4,Running Scared 
10637281.0,17000000.0,2012,2.35,83.0,730.0,4.1,The Apparition 
2694071.0,17000000.0,2004,2.35,128.0,1727.0,6.7,Bobby Jones: Stroke of Genius 
2315000.0,17000000.0,1986,1.85,97.0,805.0,3.0,Shanghai Surprise 
2110050.0,17000000.0,1981,2.35,102.0,1262.0,6.4,Roar 
364607.0,17000000.0,2006,2.35,160.0,2340.0,5.5,Southland Tales 
766112.0,17000000.0,2014,2.126682901820047,120.0,14492.0,6.6,Escobar: Paradise Lost 
7155967.0,16800000.0,2016,2.35,111.0,824.0,5.4,The Young Messiah 
2281089.0,16800000.0,2006,1.85,122.0,25173.0,6.5,Fur: An Imaginary Portrait of Diane Arbus 
58011485.0,16500000.0,1991,1.85,102.0,5433.0,6.8,My Girl 
43848100.0,16500000.0,1987,1.85,126.0,1607.0,7.4,Wall Street 
134993774.0,16500000.0,1995,1.85,136.0,41059.0,7.7,Sense and Sensibility 
39380876.0,16500000.0,2007,2.35,120.0,12554.0,7.1,Becoming Jane 
16157923.0,16500000.0,2003,1.85,126.0,2282.0,7.6,House of Sand and Fog 
13636339.0,16500000.0,2007,2.35,108.0,2785.0,6.3,Sydney White 
239500000.0,16400000.0,1989,1.85,128.0,51609.0,8.0,Dead Poets Society 
246400000.0,16000000.0,1994,1.85,113.0,2985.0,7.3,Dumb & Dumber 
92831115.0,16000000.0,1989,1.85,89.0,485.0,7.6,When Harry Met Sally... 
119739110.0,16000000.0,2000,1.85,94.0,3889.0,6.5,Road Trip 
53977250.0,16000000.0,1982,1.85,129.0,2330.0,7.8,The Verdict 
54294169.0,16000000.0,1999,1.85,106.0,23369.0,6.4,Varsity Blues 
68582095.0,16000000.0,2012,1.85,94.0,27911.0,7.8,Moonrise Kingdom 
128256712.0,16000000.0,2011,1.33,100.0,4606.0,8.0,The Artist 
78208812.0,16000000.0,2009,2.35,89.0,12183.0,4.8,The Unborn 
40363530.0,16000000.0,2002,1.85,80.0,3058.0,3.3,The Master of Disguise 
50517763.0,16000000.0,2006,1.85,83.0,26402.0,5.9,The Texas Chainsaw Massacre: The Beginning 
52545707.0,16000000.0,2011,2.35,91.0,5349.0,4.8,The Roommate 
43057552.0,16000000.0,2001,1.85,94.0,4194.0,5.4,See Spot Run 
29090445.0,16000000.0,1991,1.85,110.0,874.0,5.5,Double Impact 
28734552.0,16000000.0,2001,1.85,130.0,3107.0,6.4,Baby Boy 
30987695.0,16000000.0,2001,1.85,91.0,2543.0,5.9,Joe Dirt 
50103808.0,16000000.0,2008,1.85,114.0,3485.0,4.9,The Women 
81742618.0,16000000.0,2007,2.35,121.0,485.0,7.9,Hot Fuzz 
104504817.0,16000000.0,2008,1.85,96.0,19894.0,7.2,Vicky Cristina Barcelona 
56506120.0,16000000.0,2010,1.85,113.0,22088.0,7.2,Remember Me 
21657770.0,16000000.0,2002,1.85,109.0,2572.0,7.2,White Oleander 
31943401.0,16000000.0,2009,1.85,107.0,24805.0,5.1,Jennifer's Body 
15980376.0,16000000.0,2000,1.85,96.0,11078.0,5.6,Drowning Mona 
14792779.0,16000000.0,1987,1.85,88.0,1653.0,7.6,Radio Days 
14108518.0,16000000.0,2003,1.85,101.0,1882.0,5.7,How to Deal 
14553807.0,16000000.0,2004,1.85,92.0,3935.0,4.4,Soul Plane 
13854000.0,16000000.0,1988,1.85,105.0,14677.0,5.2,My Stepmother Is an Alien 
11810854.0,16000000.0,1999,2.35,100.0,2389.0,7.0,The Thirteenth Floor 
11540112.0,16000000.0,2004,1.85,97.0,3835.0,3.6,The Cookout 
12900000.0,16000000.0,1986,1.85,110.0,1852.0,7.2,Highlander 
14839383.0,16000000.0,2002,1.85,112.0,12766.0,6.6,Hollywood Ending 
4734235.0,16000000.0,2000,1.85,112.0,1227.0,6.0,Duets 
4217115.0,16000000.0,1999,2.35,95.0,2518.0,6.8,Detroit Rock City 
8120148.0,16000000.0,2007,2.35,118.0,1889.0,7.2,Things We Lost in the Fire 
3442853.0,16000000.0,2014,2.35,122.0,2896.0,6.6,The Homesman 
7585011.0,16000000.0,2013,2.35,120.0,11019.0,6.6,The Immigrant 
1686429.0,16000000.0,1997,1.85,97.0,3100.0,2.8,Steel 
2814566.0,16000000.0,2005,1.66,135.0,2096.0,6.7,The White Countess 
1467278.0,16000000.0,2009,2.35,161.0,943.0,7.3,Enter the Void 
31631.0,16000000.0,2008,2.35,92.0,11091.0,6.2,Good 
47707417.0,16000000.0,2009,1.85,93.0,4453.0,8.1,Hachi: A Dog's Tale 
1844228.0,16000000.0,2013,2.35,110.0,5273.0,6.7,Zulu 
13771817.0,15600000.0,2002,1.85,91.0,3104.0,4.5,Juwanna Mann 
1693000.0,15500000.0,2002,1.66,115.0,699.0,6.6,Ararat 
1237615.0,15500000.0,2005,1.85,93.0,4329.0,5.9,Slow Burn 
517262.0,15500000.0,2001,2.35,94.0,3583.0,6.5,Madison 
318623.0,15500000.0,2008,2.35,102.0,30978.0,6.8,The Yellow Handkerchief 
7000000.0,15300000.0,2001,2.35,94.0,303.0,6.6,Wasabi 
12930343.0,15250000.0,2006,1.85,95.0,1120.0,6.5,Slither 
476684675.0,15000000.0,1990,1.85,103.0,7521.0,7.5,Home Alone 
316300000.0,15000000.0,1984,1.85,105.0,3464.0,7.3,Beverly Hills Cop 
356800601.0,15000000.0,1986,1.33,110.0,13069.0,6.9,Top Gun 
177200000.0,15000000.0,1982,2.35,116.0,14701.0,7.4,Tootsie 
167780960.0,15000000.0,1987,1.85,102.0,21499.0,5.9,3 Men and a Baby 
430821168.0,15000000.0,2010,1.85,118.0,15732.0,8.0,The King's Speech 
356258047.0,15000000.0,1999,2.35,122.0,19078.0,8.4,American Beauty 
213514672.0,15000000.0,2000,2.35,120.0,129.0,7.9,"Crouching Tiger, Hidden Dragon "
216600000.0,15000000.0,1988,1.85,107.0,2151.0,6.0,Twins 
173046663.0,15000000.0,1996,2.35,103.0,1212.0,7.2,Scream 
93589701.0,15000000.0,1985,1.85,154.0,2592.0,7.8,The Color Purple 
227773686.0,15000000.0,2014,2.35,114.0,20295.0,8.1,The Imitation Game 
73326666.0,15000000.0,1988,1.85,92.0,1953.0,7.5,Beetlejuice 
148095566.0,15000000.0,2013,1.85,100.0,1949.0,6.2,Mama 
69847348.0,15000000.0,1980,1.85,109.0,2419.0,6.1,Private Benjamin 
67182787.0,15000000.0,1980,1.85,124.0,2667.0,7.5,Coal Miner's Daughter 
76954311.0,15000000.0,2010,1.85,94.0,20154.0,6.2,Diary of a Wimpy Kid 
128885873.0,15000000.0,2006,1.85,94.0,486.0,7.3,The Queen 
55934178.0,15000000.0,2007,1.85,113.0,6510.0,5.6,Why Did I Get Married? 
128955898.0,15000000.0,2012,2.35,95.0,11946.0,6.4,The Woman in Black 
50003303.0,15000000.0,1994,1.85,115.0,29370.0,7.3,Little Women 
50000000.0,15000000.0,1978,2.35,183.0,34025.0,8.2,The Deer Hunter 
67215435.0,15000000.0,2006,2.35,87.0,2452.0,5.0,When a Stranger Calls 
52461017.0,15000000.0,2002,1.85,88.0,3707.0,5.4,Big Fat Liar 
63706632.0,15000000.0,1997,1.85,120.0,40117.0,6.9,Cop Land 
55534455.0,15000000.0,2003,2.35,94.0,3423.0,5.3,The Lizzie McGuire Movie 
61788393.0,15000000.0,2015,2.35,98.0,4567.0,6.2,Krampus 
57586606.0,15000000.0,2012,1.85,109.0,27788.0,7.7,End of Watch 
40283321.0,15000000.0,1998,1.85,104.0,12170.0,6.4,The Faculty 
39100956.0,15000000.0,1993,1.85,118.0,114.0,7.2,What's Love Got to Do with It 
62401343.0,15000000.0,2001,1.85,99.0,15369.0,5.7,Not Another Teen Movie 
52501541.0,15000000.0,2014,2.35,115.0,4896.0,7.1,Wild 
69995385.0,15000000.0,1962,2.2,227.0,1076.0,8.4,Lawrence of Arabia 
122147772.0,15000000.0,2014,2.35,123.0,14100.0,7.7,The Theory of Everything 
78054825.0,15000000.0,2011,2.35,100.0,34337.0,7.8,Drive 
35007180.0,15000000.0,2000,1.85,106.0,26652.0,5.6,The Skulls 
34499204.0,15000000.0,2003,2.35,86.0,4435.0,5.1,Malibu's Most Wanted 
40127259.0,15000000.0,2009,1.85,99.0,16461.0,4.8,All About Steve 
40862054.0,15000000.0,2000,1.85,120.0,22383.0,6.8,Where the Heart Is 
33508485.0,15000000.0,2005,1.85,106.0,3462.0,6.4,Because of Winn-Dixie 
30857000.0,15000000.0,1987,1.85,98.0,20060.0,8.1,The Princess Bride 
37659652.0,15000000.0,2002,2.35,94.0,5440.0,4.1,Halloween: Resurrection 
30261293.0,15000000.0,2007,2.35,126.0,22745.0,7.6,The Great Debaters 
30138912.0,15000000.0,2014,1.85,115.0,525.0,6.7,When the Game Stands Tall 
33118854.0,15000000.0,2004,1.85,89.0,2167.0,4.6,Confessions of a Teenage Drama Queen 
29145924.0,15000000.0,1998,1.85,111.0,1450.0,6.0,The Object of My Affection 
64232714.0,15000000.0,2007,1.85,100.0,11471.0,7.0,28 Weeks Later 
31070412.0,15000000.0,1997,1.85,107.0,2044.0,7.4,Grosse Pointe Blank 
27709625.0,15000000.0,2000,1.85,124.0,5135.0,7.2,Love & Basketball 
47721314.0,15000000.0,2000,1.85,90.0,608.0,4.0,Book of Shadows: Blair Witch 2 
43111725.0,15000000.0,1997,2.35,155.0,3677.0,7.9,Boogie Nights 
27469621.0,15000000.0,2010,2.35,103.0,1002.0,6.7,Ramona and Beezus 
34820335.0,15000000.0,2014,2.35,108.0,3033.0,6.3,The November Man 
55669466.0,15000000.0,1996,1.85,101.0,1812.0,6.2,The Craft 
87989926.0,15000000.0,2005,1.85,119.0,20391.0,7.7,Match Point 
63954968.0,15000000.0,1993,2.35,134.0,12749.0,7.9,The Remains of the Day 
52189039.0,15000000.0,1993,1.85,94.0,2210.0,5.5,Nowhere to Run 
38574362.0,15000000.0,2000,2.35,97.0,2682.0,4.1,Urban Legends: Final Cut 
47011449.0,15000000.0,2012,2.35,140.0,34413.0,7.3,The Place Beyond the Pines 
21896367.0,15000000.0,2006,2.35,95.0,3845.0,6.2,Flicka 
37466538.0,15000000.0,2007,2.35,89.0,2559.0,5.1,The Hills Have Eyes II 
20609977.0,15000000.0,2016,2.35,100.0,2958.0,6.4,Keanu 
20601987.0,15000000.0,2010,2.35,117.0,4204.0,6.3,Country Strong 
19344615.0,15000000.0,2002,2.35,90.0,2661.0,6.7,Tuck Everlasting 
